procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0  52108 228004   8772 22027572    0    0     0   164  564 1005  0  0 100  0  0	
 1  0  52108 228252   8772 22027624    0    0     0     0  518 1028  0  0 100  0  0	
 0  0  52108 228352   8780 22027624    0    0     0    76  520  988  0  0 99  0  0	
 1  0  52108 228872   8780 22027628    0    0     0     0  481  958  0  0 100  0  0	
 0  0  52108 228980   8780 22027628    0    0     0     0  488  970  0  0 100  0  0	
 0  0  52108 229244   8788 22027628    0    0     0    24  511  991  0  0 100  0  0	
 0  0  52108 229492   8788 22027628    0    0     0     0  477  989  0  0 100  0  0	
 0  0  52108 229376   8788 22027628    0    0     0     4  501  970  0  0 100  0  0	
 0  0  52108 229500   8796 22027628    0    0     0    18  486  972  0  0 100  0  0	
 0  0  52108 229624   8796 22027628    0    0     0     0  481  975  0  0 100  0  0	
 1  0  52108 229748   8804 22027624    0    0     0    30  490  984  0  0 100  0  0	
 0  0  52108 229756   8804 22027628    0    0     0     0  477  966  0  0 100  0  0	
 1  0  52108 229640   8804 22027628    0    0     0     6  506  977  0  0 100  0  0	
 0  0  52108 229896   8812 22027628    0    0     0    18  499  972  0  0 100  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  52108 229904   8812 22027628    0    0     0     0  482  975  0  0 100  0  0	
 0  0  52108 229788   8812 22027628    0    0     0    12  485  962  0  0 100  0  0	
 0  0  52108 230044   8820 22027644    0    0     8    18  628 1068  1  0 99  0  0	
 0  0  52108 229912   8820 22027644    0    0     0    28  512  968  0  0 100  0  0	
 0  0  52108 229764   8820 22027644    0    0     0     0  485  961  0  0 100  0  0	
 0  0  52108 229888   8828 22027644    0    0     0    18  517  988  0  0 100  0  0	
 0  0  52108 230028   8828 22027644    0    0     0    50  513  977  0  0 100  0  0	
 1  0  52108 230028   8828 22027644    0    0     0     0  495  963  0  0 100  0  0	
 0  0  52108 229788   8836 22027644    0    0     0    20  529  986  0  0 99  0  0	
 0  0  52108 230192   8836 22027644    0    0     0     0  485  970  0  0 100  0  0	
 2  0  52108 230324   8836 22027644    0    0     0     0  461  950  0  0 100  0  0	
 0  0  52108 230096   8860 22027624    0    0   206    14  786 1421  0  0 99  1  0	
 0  0  52108 9199372   8860 22028080    0    0    42     0  654  742  0  0 99  0  0	
 0  0  52108 9226908   8860 22027904    0    0    20     8  422  600  0  0 100  0  0	
