procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 19  51632 859196   7940 22171852    0    0 16314 33536 13854 10319  8  3 26 63  0	
 0 22  51632 859592   7952 22156608    0    0 14162 54328 13655 9709  8  4 25 63  0	
 1 19  51632 839048   7952 22178088    0    0 21824 24564 14282 10322  9  3 17 70  0	
 1 19  51632 842020   7956 22173012    0    0 16642 36864 13648 9563  8  3 23 66  0	
 3 19  51632 805380   7964 22208204    0    0 17920 37420 14711 10571  9  4 27 60  0	
 0 19  51632 810812   7956 22201284    0    0 14978 38870 13949 9881  8  3 28 61  0	
 0 22  51632 774012   7960 22233420    0    0 15042 40202 15947 11198  8  4 26 63  0	
 1 22  51632 754248   7972 22253900    0    0 12928 57398 15573 10794  7  4 23 66  0	
 2 23  51632 740404   7976 22261232    0    0 22594 20224 15131 10325 11  3 23 62  0	
 3 19  51632 727552   7988 22272212    0    0 15236 54590 14079 9446  8  4 35 54  0	
 1 18  51632 694708   7980 22304136    0    0 15744 40960 13866 9386  8  3 26 64  0	
 2 20  51632 673884   7984 22321996    0    0 16002 41474 13878 9349  8  3 27 62  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 16  51632 656752   7996 22340952    0    0 14850 50744 13056 8590  7  3 24 66  0	
 1 19  51632 616600   7996 22378616    0    0 14720 49150 12709 7662  7  3 21 69  0	
 0 22  51632 606092   8012 22389880    0    0 13126 44594 12559 7087  7  3 27 64  0	
 1 19  51632 572672   8008 22414704    0    0 13762 42598 12234 7213  8  3 29 61  0	
 3 20  51632 537900   8012 22449664    0    0 17602 40704 12295 7098  8  2 23 67  0	
 1 22  51632 519180   8024 22467504    0    0 16708 34856 12786 7685  8  3 26 63  0	
 2 20  51632 509988   8024 22475900    0    0 17536 32766 12114 7345  8  3 12 77  0	
 1 19  51632 489076   8028 22494580    0    0 15620 43062 11415 7045  7  3 24 66  0	
 1 17  51632 490092   8032 22495140    0    0 14850 46114 11077 6691  7  3 23 67  0	
 4 23  51632 453784   8032 22530616    0    0 15616 40704 11687 7121  8  3 21 69  0	
 1 19  51632 427388   8044 22557812    0    0 13250 51248 12103 7531  7  3 30 61  0	
 2 16  51632 418576   8040 22557792    0    0 19588 33536 11452 6688 10  3 22 66  0	
 1 16  51632 398056   8048 22579768    0    0 14976 34356 11330 6679  7  2 31 60  0	
 2 16  51632 388276   8052 22587600    0    0 12738 47108 10224 5560  6  2 33 59  0	
 1 16  51632 382680   8052 22594048    0    0 16960 32766 11947 6380  8  2 22 67  0	
 1 14  51632 363016   8060 22613100    0    0 13122 54856 11238 7105  7  3 33 58  0	
 3 15  51632 362356   8064 22613200    0    0 18890 28672 13037 7799  9  3 25 63  0	
 1 20  51632 369352   8072 22608812    0    0 16000 40500 14997 9596  8  3 23 65  0	
 0 15  51632 361380   8076 22601796    0    0 20484 25928 14950 9338 10  4 21 65  0	
 0 21  51632 339468   8076 22620436    0    0 17728 40704 15673 10261  9  3 18 70  0	
 1 15  51632 328060   8088 22634408    0    0 16386 46896 15863 10701  8  4 32 56  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 17  51632 338204   8092 22623808    0    0 16322 44822 14795 9930  8  3 26 62  0	
 2 21  51632 323980   8092 22639120    0    0 15808 40704 14155 9021  8  3 25 63  0	
 3 17  51632 303932   8104 22656572    0    0 13442 50220 12746 7803  7  3 23 67  0	
 1 20  51632 312728   8104 22649416    0    0 18946 25534 13177 7739  8  3 26 63  0	
 0 16  51632 308896   8112 22651924    0    0 12354 48960 9317 5655  6  2 35 58  0	
 2 17  51632 280192   8112 22668616    0    0 16772 41730 12512 7382  9  3 21 67  0	
 2 12  51632 277088   8112 22671288    0    0 14848 40956 10968 7023  7  2 27 64  0	
 2 16  51632 271964   8124 22677876    0    0 17090 41782 13588 8326  9  3 21 68  0	
 2 20  51632 280916   8120 22666580    0    0 16578 43520 13066 7532  8  3 24 64  0	
 5 20  51632 265652   8132 22681380    0    0 20992 24646 12710 7708  9  3 20 68  0	
 1 15  51632 259640   8136 22689532    0    0 20866 32258 12277 7418  9  3 20 68  0	
 0 22  51632 244316   8136 22697124    0    0 17666 40704 12989 7983 10  3 20 67  0	
 3 18  51632 258276   8140 22679628    0    0 17282 34642 12807 7332  8  3 20 69  0	
 3 16  51632 246204   8140 22692656    0    0 15362 49152 12695 6784  8  3 17 73  0	
 0 21  51632 238052   8152 22703056    0    0 16322 42048 13461 7944  8  3 28 61  0	
 1 18  51632 239540   8148 22702316    0    0 15106 33280 12886 7001  7  2 30 61  0	
 1 17  51632 243464   8144 22697320    0    0 14980 48896 11740 6577  7  2 30 60  0	
 1 18  51632 240456   8156 22700048    0    0 16322 38454 12799 7524  8  3 27 62  0	
 1 18  51632 221108   8160 22710592    0    0 16514 36372 13594 7731  9  3 30 57  0	
 2 20  51632 231592   8168 22698196    0    0 17984 40756 13588 7716  8  3 27 61  0	
 4 13  51632 231260   8172 22697980    0    0 16258 35588 13901 7677  8  3 16 73  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 14  51632 222528   8172 22707760    0    0 16512 47102 13963 8226  8  3 21 68  0	
 0 19  51632 211760   8104 22720632    0    0 18626 43578 14722 8920  9  3 32 56  0	
 1 18  51632 215800   8104 22714228    0    0 22980 24576 15745 8503 11  3 24 62  0	
 0 13  51632 200648   8124 22729860    0    0 17674 30966 13546 7570  9  3 23 65  0	
 2 15  51632 206616   8004 22718304    0    0 17664 41004 13028 7148 10  3 27 60  0	
 3 18  51632 205664   7376 22721264    0    0 19394 36868 12131 7322  9  2 26 63  0	
 1 16  51632 207568   7372 22718620    0    0 17410 30000 12516 7488  9  3 30 59  0	
 1 17  51632 214192   7372 22711188    0    0 15040 48896 12095 7109  7  2 32 58  0	
 1 17  51632 203260   7376 22724340    0    0 24068 25346 13527 8260 11  3 24 62  0	
 2 14  51632 189296   7384 22736104    0    0 15680 34610 10941 6125  8  2 25 65  0	
 1 15  51632 214580   7388 22696208    0    0 17348 39410 11943 6844 10  3 24 63  0	
11 21  51632 211392   7392 22695564    0    0 15554 43390 12421 7157  9  4 37 50  0	
 5 19  51632 201380   7392 22707392    0    0 25664 20992 13334 7837 10  3 21 65  0	
 1 14  51632 196632   7384 22710496    0    0 17536 38968 10785 5995  8  2 32 57  0	
 1 17  51632 182332   7396 22725620    0    0 18818 31026 11982 6556  9  3 28 60  0	
 4 16  51632 180612   7400 22725304    0    0 18502 33918 12455 6453  9  3 22 67  0	
 2 15  51632 185632   7408 22719588    0    0 17600 41006 12136 6209  8  2 26 64  0	
 0 22  51632 188060   7416 22707508    0    0 16580 33862 10850 5804  9  2 27 62  0	
 1 14  51632 188184   7416 22706608    0    0 25730 70760 18683 9439  9  3 32 56  0	
 3 14  51632 192472   7408 22702564    0    0 18240 36692 13759 7811  9  3 34 54  0	
 0 10  51632 195136   7400 22699400    0    0 19074 37632 11136 6445  9  2 33 56  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4 18  51632 206540   7408 22685056    0    0 24512 31808 14110 8183 13  4 39 44  0	
 1 14  51632 207596   7404 22678848    0    0 27460  9728 11814 7332 13  3 24 60  0	
 1 15  51632 207872   7404 22680156    0    0 20416 40450 11380 6685 10  3 30 57  0	
 1 13  51632 205716   7404 22681088    0    0 19712 24630 11740 7160  9  3 31 57  0	
 4 14  51632 208876   7396 22678168    0    0 19394 33390 11712 6553  9  3 22 66  0	
 1 17  51632 213944   7408 22668640    0    0 16260 35010 11851 6284  8  3 23 66  0	
 1 10  51632 212584   7408 22668220    0    0 19074 40960 11568 6665  8  3 28 60  0	
 0 17  51632 182508   7404 22687424    0    0 24962 15376 12134 7018 12  3 32 53  0	
 1 14  51632 199492   7416 22669904    0    0 18178 34350 10759 6439  8  2 28 61  0	
 1  9  51632 181796   7416 22687476    0    0 14464 40450 9561 5522  7  2 37 54  0	
 1 13  51632 193744   7420 22672596    0    0 19330 42032 11733 7029  9  3 36 52  0	
 2 13  51632 187128   7424 22680000    0    0 21060 25110 11584 7127  9  3 26 62  0	
 2 12  51632 206648   7420 22658868    0    0 14400 48898 11701 8014  7  3 48 41  0	
 1 23  51632 188460   7424 22672896    0    0 22402 32316 13363 9049 11  4 35 50  0	
 3 14  51632 197248   7420 22662428    0    0 17088 40700 11343 7628  8  3 45 44  0	
 0  1  51632 211388   7424 22649828    0    0 18498 27902 11517 7817  9  3 32 57  0	
 2 14  51632 210536   7428 22650264    0    0 19072 32566 13162 8995  9  4 32 55  0	
 2 15  51632 208128   7428 22653580    0    0 17476 40448 12694 8838  8  3 35 53  0	
 0 11  51632 194652   7436 22666196    0    0 16512 38224 12491 8133  8  3 38 51  0	
 2 10  51632 194256   7432 22668936    0    0 19074 36096 11956 8091  9  3 40 48  0	
 3  9  51632 207140   7432 22642756    0    0 16550 32258 11448 7764  8  3 46 42  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  8  51632 203624   7444 22646532    0    0 16580 42024 11357 7964  8  3 42 47  0	
 1 13  51632 208328   7440 22640244    0    0 21890 33282 12846 8548 10  3 36 50  0	
 1 11  51632 201940   7448 22647484    0    0 17922 32820 12540 8252  9  3 38 51  0	
 5 17  51632 198428   7444 22651088    0    0 20612 34304 13265 8633 10  3 31 56  0	
 0 10  51632 182928   7428 22663788    0    0 16896 40862 11572 7560  8  3 36 53  0	
 1 12  51632 191232   7440 22650936    0    0 17282 36144 12069 8123  9  3 37 51  0	
 1 11  51632 209748   7436 22632580    0    0 14850 48634 12150 8026  7  3 39 50  0	
 2 11  51632 205772   7444 22635140    0    0 14208 36654 11734 7777  7  3 40 50  0	
 1 10  51632 200552   7440 22641604    0    0 23426 37388 12913 8827 11  4 39 47  0	
 2  9  51632 203504   7444 22639884    0    0 20098 24576 12760 8860 10  4 42 45  0	
 1 11  51632 205180   7448 22639696    0    0 19010 33574 13052 9183 10  4 42 45  0	
 2  8  51632 190880   7448 22653316    0    0 19840 32768 12098 8319  9  3 34 53  0	
 1  8  51632 209032   7456 22627372    0    0 18116 35134 11796 7854 10  3 45 42  0	
 3 10  51632 208196   7460 22627364    0    0 12866 55810 10312 6914  7  3 53 38  0	
 1  8  51632 184064   7460 22653128    0    0 24768 16384 10873 7915 11  3 42 44  0	
 3 14  51632 189300   7468 22646264    0    0 21378 32814 12136 8542 10  4 48 38  0	
 6 10  51632 185848   7468 22650100    0    0 26434 15376 12068 8591 12  4 36 49  0	
11  2  51632 187396   7476 22639880    0    0 18306 30002 11356 7964 10  3 43 44  0	
 3 10  51632 202704   7480 22622588    0    0 16128 32772 10322 7572  8  3 50 39  0	
 1  6  51632 204728   7468 22622924    0    0 20294 29438 12297 8623  9  4 46 42  0	
 1  6  51632 207172   7476 22620576    0    0 16960 33844 11556 8102  8  3 55 34  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 10  51632 199828   7480 22627268    0    0 21058 32254 12867 9094 10  4 43 43  0	
 1  7  51632 205756   7468 22621960    0    0 18240 32258 11407 8465  9  3 45 42  0	
 1  2  51632 210580   7484 22617640    0    0 18498 25650 9427 5853  8  3 61 28  0	
 3  6  51632 191828   7492 22620912    0    0 11204 57858 7899 5071  6  3 75 16  0	
 1  7  51632 209428   7492 22600796    0    0 22404 24626 8318 5607 10  3 56 31  0	
 3  7  51632 198956   7492 22612076    0    0 19008 31762 7782 4876  7  3 70 19  0	
 1  2  51632 195812   7496 22616180    0    0 14018 50688 8204 5642  6  3 70 21  0	
 1  6  51632 213532   7508 22597376    0    0  5954 78134 7049 5183  3  2 81 13  0	
 2  4  51632 208204   7504 22601396    0    0 29316 37632 14750 8986 13  6 62 19  0	
 0  1  51632 207332   7528 22592704    0    0 29276     0 12612 8813 13  5 57 25  0	
 1  3  51632 207768   7548 22592456    0    0 25796 24428 10530 6882 12  4 61 22  0	
 4  6  51632 202028   7548 22596980    0    0 41856     0 17359 10893 19  6 58 16  0	
 3  4  51632 219580   7560 22557232    0    0 41346 17198 17737 10500 19  7 52 22  0	
 0  3  51632 219412   7548 22557948    0    0 46912     0 16043 9801 19  6 48 27  0	
 0  4  51632 201980   7548 22578056    0    0 16130 40960 8877 5332  7  2 66 25  0	
 2  3  51632 199248   7560 22579744    0    0 15234 34596 9249 5025  7  2 68 23  0	
 5  8  51632 211256   7556 22567044    0    0 24322 24576 11375 6588 11  4 58 28  0	
 0  3  51632 190984   7556 22574664    0    0 24064 23250 9356 5543 12  3 52 33  0	
 4  2  51632 200580   7568 22563128    0    0 21444 27960 8528 5662  9  3 59 28  0	
 2  2  51632 212576   7568 22551356    0    0 23616 16384 9471 6019 10  3 57 29  0	
 3  5  51632 221372   7576 22539912    0    0 19396 26736 9126 5459  9  3 59 29  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  6  51632 201036   7576 22561672    0    0 21312 34658 8752 5863  9  3 57 30  0	
 1  6  51632 215380   7572 22545720    0    0 20226 38914 10150 6346  9  3 56 32  0	
 3  7  51632 213852   7572 22538628    0    0 17856 28720 10047 6116 10  6 52 33  0	
 3  7  51632 201504   7580 22550712    0    0 19394 36888 9433 6240  8  3 54 35  0	
 1  6  51632 200880   7580 22549260    0    0 18434 34096 10785 7536  8  4 55 32  0	
 0  7  51632 207760   7584 22540056    0    0 20546 24576 10810 7370  9  4 50 37  0	
 1  7  51632 215932   7580 22531360    0    0 16834 48896 11023 7120  8  3 51 38  0	
 2  7  51632 212332   7592 22534064    0    0 14722 43568 10621 7739  7  4 56 32  0	
 0  5  51632 242120   7596 22498888    0    0 17986 39424 10566 6381  9  4 52 35  0	
 2  7  51632 208820   7600 22525084    0    0 16192 48236 9370 6042  7  3 57 32  0	
 1  4  51632 190140   7604 22542184    0    0 15748 41500 8355 5489  6  3 60 30  0	
 0  5  51632 202184   7604 22530224    0    0 21250 24576 11103 6769 10  4 55 31  0	
 2  6  51632 210440   7612 22520560    0    0 17218 26386 9036 5788  8  3 56 33  0	
 2  4  51632 204676   7612 22523740    0    0 21056 24320 9373 6540  9  4 49 39  0	
 2  7  51632 214420   7496 22514800    0    0 14660 50264 7614 5348  7  3 51 39  0	
 5  5  51632 206676   7484 22510920    0    0 23424 16384 9473 5893 12  4 50 35  0	
 3  3  51632 198896   7476 22519872    0    0 24512 16384 9594 6360 11  4 62 23  0	
 2  4  51632 201196   7472 22517928    0    0 25282 24376 9852 6226 11  4 56 29  0	
 1  7  51632 203156   7464 22514888    0    0 22658 24320 9109 5799 10  3 62 25  0	
 0  5  51632 201708   7472 22518092    0    0 21184 32820 8189 5528  9  3 61 27  0	
 1  9  51632 212388   7472 22494968    0    0 26690  8718 13777 6540 13  6 57 25  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4 10  51632 186076   7472 22519852    0    0 27776 16128 10607 5927 12  3 49 36  0	
 0  5  51632 182868   7480 22520920    0    0 16960 24632 7844 4551  8  2 49 41  0	
 0  6  51632 212192   7484 22490496    0    0 19266 41982 8619 4819  8  3 56 33  0	
 2  3  51632 192040   7484 22512288    0    0 20800 24576 9212 5380 10  3 54 34  0	
 1  7  51632 200632   7496 22502084    0    0 18308 34644 7578 4681  8  2 58 31  0	
 3  9  51632 207644   7488 22480468    0    0 22208 32768 9720 5355 11  3 56 30  0	
 1 10  51632 192740   7500 22494660    0    0 27010 16176 11872 6712 12  3 39 46  0	
 2  5  51632 199524   7500 22488216    0    0 16320 40450 8859 5872  7  3 54 35  0	
 1  6  51632 191196   7504 22496012    0    0 17410 42236 7645 4852  7  2 60 30  0	
 1  5  51632 184748   7516 22501644    0    0 17664 32818 9096 5925  8  3 57 33  0	
 1 10  51632 220088   7512 22461992    0    0 21444 27320 12780 7543 11  6 49 34  0	
 3  8  51632 207628   7520 22469504    0    0 20288 24368 11461 7056  9  3 50 37  0	
 3 10  51632 214236   7512 22462692    0    0 22530  3768 12293 8005 10  3 45 41  0	
 0  4  51632 210416   7516 22467972    0    0 11718 58432 7465 4780  5  2 49 44  0	
 1 11  51632 207836   7524 22468892    0    0 24580 32590 11248 7130 12  4 53 31  0	
 7  6  51632 200836   7528 22470864    0    0 25604 22528 14551 9622 12  5 43 40  0	
 2  7  51632 201580   7540 22461764    0    0 21636 23628 10540 6717 10  3 48 38  0	
 2 12  51632 203260   7548 22459104    0    0 18884 30208 10549 6564  9  3 39 48  0	
 1 10  51632 209120   7548 22449820    0    0 15104 31264 11486 6326  9  3 38 51  0	
 3 12  51632 211432   7552 22446148    0    0 18370 40756 11520 6814  8  3 36 52  0	
 2 17  51632 193876   7556 22465180    0    0 20672 23590 11060 6380 10  3 27 60  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 12  51632 213832   7568 22444204    0    0 16514 40758 10045 5896  8  2 37 52  0	
 2 11  51632 211940   7568 22437924    0    0 17088 40450 9869 5361  9  2 28 61  0	
 1 12  51632 204576   7572 22444464    0    0 18690 42240 10638 6260  9  3 36 52  0	
 2 12  51632 199392   7572 22448796    0    0 22208 23616 10785 6375 10  3 33 54  0	
 0 10  51632 206732   7580 22438752    0    0 22850 42240 11461 6769 10  3 44 43  0	
 0  1  51632 204988   7580 22442936    0    0 20096 40450 10123 6377  9  3 42 46  0	
 3 13  51632 200540   7588 22445072    0    0 26374 29530 14724 9025 12  4 29 55  0	
 1  9  51632 239092   7588 22399988    0    0 19776 48280 11720 7037 10  4 37 48  0	
 2 11  51632 213276   7596 22421424    0    0 25664 24630 13244 8773 12  4 30 54  0	
 2  8  51632 211308   7592 22424156    0    0 23298 29282 11100 6540 10  3 35 52  0	
 1 10  51632 189344   7596 22445616    0    0 22080 48140 10761 6600 10  3 34 53  0	
 1  9  51632 213484   7608 22419100    0    0 26562 34358 11058 6499 10  3 46 41  0	
 2  7  51632 198392   7608 22429576    0    0 22336 32514 10737 5951 11  5 32 52  0	
 3  9  51632 196780   7612 22430060    0    0 21636 41762 10176 6047 10  3 38 49  0	
 1  9  51632 204096   7616 22421788    0    0 24260 33810 10394 6494 11  3 39 47  0	
 0  9  51632 211720   7616 22413208    0    0 25152 32768 11524 7180 11  3 37 48  0	
 2  8  51632 204884   7620 22421156    0    0 23878 32046 12220 7257 10  3 38 49  0	
 1  7  51632 203112   7616 22418312    0    0 14658 58638 9560 6679  8  3 44 45  0	
 0  7  51632 203256   7624 22415964    0    0 21824 40500 10766 7073 10  4 44 42  0	
 5  8  51632 181636   7628 22435828    0    0 17602 42498 11441 7336  9  4 40 47  0	
 3  9  51632 186964   7624 22430144    0    0 21952 47910 13226 8853 10  5 41 44  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  9  51632 212476   7636 22402216    0    0 25668 25908 13423 8865 12  5 45 38  0	
 0  7  51632 215396   7628 22383736    0    0 26178 32768 14855 9108 14  6 41 39  0	
 1  7  51632 197588   7640 22404492    0    0 18434 34982 10873 7430  9  4 50 37  0	
 1  9  51632 207848   7632 22393860    0    0 24322 24576 12832 8431 11  5 49 36  0	
 1  9  51632 202504   7636 22398044    0    0 28802 26384 14280 9368 13  5 37 44  0	
 1 12  51632 200412   7640 22400432    0    0 21504 32822 11859 7698 10  4 43 43  0	
 2 11  51632 202424   7636 22399584    0    0 20674 40228 10972 6726 10  3 40 47  0	
 3 11  51632 186172   7644 22398964    0    0 19520 49194 12238 6722 10  4 47 39  0	
 1  8  51632 181628   7128 22402924    0    0 19140 32256 12457 6985  9  4 35 53  0	
 1 11  51632 182864   5780 22402752    0    0 22848 24576 13380 8086 10  4 33 52  0	
 0 13  51632 207948   5784 22374960    0    0 16708 46652 10452 6362  8  3 44 45  0	
 1 15  51632 205440   5792 22377908    0    0 19524 45588 12886 7903  9  4 33 55  0	
 4 16  51632 195212   5796 22388040    0    0 14852 42932 10728 7095  7  4 42 47  0	
 1 10  51632 183820   5796 22394292    0    0 17280 40960 12584 7991  9  6 37 48  0	
 0  9  51632 212472   5792 22362964    0    0 17538 58114 11265 7706  8  4 38 51  0	
 0  8  51632 206468   5804 22368760    0    0 11330 57720 9469 6752  6  3 53 38  0	
 3 10  51632 213116   5784 22359504    0    0 22592 32514 11060 8005 10  4 43 43  0	
 0  1  51632 202308   5784 22368976    0    0 17154 58112 10363 8091  8  4 46 42  0	
 4  6  51632 204036   5788 22368864    0    0 22338 35150 12719 9347 10  5 39 46  0	
 3  7  51632 187380   5788 22383376    0    0 20546 40706 15643 10962 11  7 41 40  0	
 2  5  51632 207092   5792 22359832    0    0 20996 44082 12845 9356 10  5 47 38  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 13  51632 201340   5784 22366056    0    0 24256 23590 14239 11045 12  5 42 41  0	
 2  9  51632 416020   5788 22151336    0    0 20290 46592 13179 9715 10  6 40 45  0	
 0 11  51632 288988   5804 22276264    0    0 21378 33368 12168 8244 10  4 45 41  0	
 2  7  51632 190408   5804 22376856    0    0 17344 56330 12155 8439  9  4 48 39  0	
 4  8  51632 192560   5816 22364068    0    0 24834 39988 12113 7796 13  5 47 35  0	
 1  5  51632 208988   5812 22345376    0    0 21192 44546 13635 9549 10  4 54 32  0	
 0  8  51632 195696   5816 22355440    0    0 25218 24576 12702 8557 12  4 51 33  0	
 1  5  51632 206396   5824 22343360    0    0 19076 41022 10879 7590  9  4 48 40  0	
 0 15  51632 195308   5824 22353604    0    0 29248 24576 15202 9980 15  5 40 40  0	
 0  8  51632 190756   5836 22348516    0    0 23618 33332 11591 7534 10  4 51 35  0	
 5 10  51632 211832   5820 22326472    0    0 26560 16384 12543 6708  9  4 50 37  0	
 0 13  51632 192196   5820 22345084    0    0 22016 32266 9838 6448  8  3 50 40  0	
 3 11  51632 211300   5832 22323824    0    0 24066 25648 12102 7417  8  3 48 41  0	
 2 11  51632 217508   5832 22318132    0    0 25920 32768 11286 6359  7  3 52 38  0	
 0  2  51632 212516   5832 22322524    0    0 24642 15126 8832 4913  7  2 57 34  0	
 2  5  51632 209648   5836 22325148    0    0 22466 26918 9311 5364  6  2 53 39  0	
 5  6  51632 215264   5836 22313448    0    0 18116 40198 9053 5168  6  2 56 36  0	
 3 10  51632 211176   5852 22317704    0    0 25670 13096 9165 5672  6  3 57 34  0	
 1  6  51632 205164   5836 22322768    0    0 16128 48392 8876 5955  7  3 54 37  0	
 1  3  51632 212896   5840 22316180    0    0 16130 46334 9563 6244  7  3 56 34  0	
 0 10  51632 199936   5844 22331060    0    0 17542 57914 8542 5146  8  3 64 26  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  7  51632 186812   5848 22344540    0    0 21248 31778 9578 5742 10  3 63 25  0	
 4  6  51632 203048   5860 22327436    0    0 22726 32564 9697 5800 10  4 61 26  0	
 0  2  51632 209876   5860 22318280    0    0 13634 64262 11057 6623  8  3 67 22  0	
 0  1  51632 181220   5864 22347620    0    0  3522 102132 4117 3295  2  2 86 10  0	
 0  1  51632 192428   5880 22336904    0    0  5636 91172 3060 2183  2  1 87 10  0	
 3  0  51632 211560   5888 22315708    0    0  2116 113456 2927 2297  1  1 90  8  0	
 1  2  51632 192712   5900 22336368    0    0  3330 109088 2958 2166  1  1 88 10  0	
 0  2  51632 208412   5904 22320724    0    0  3074 79756 2734 1893  1  1 80 17  0	
 0  2  51632 193624   5912 22336996    0    0  1220 110104 2449 1933  1  1 90  8  0	
 0  1  51632 182272   5932 22347504    0    0  4038 102476 1708 1431  1  1 90  9  0	
 0  1  51632 204596   5936 22324592    0    0  2178 110070 2103 1614  1  1 90  8  0	
 0  1  51632 198124   5944 22332228    0    0  1412 108060 1520 1453  1  1 90  8  0	
 2  1  51632 209520   5960 22319896    0    0  4228 99130 2907 2216  2  1 88  9  0	
 2  1  51632 191872   5964 22338176    0    0  4354 99096 2291 1854  2  1 88  9  0	
 1  0  51632 207432   5976 22322224    0    0  4418 65876 2267 1839  2  1 89  8  0	
 0  0  51632 191172   5976 22339016    0    0  3968     0 2050 1846  2  1 98  0  0	
 3  1  51632 205028   5968 22324452    0    0  4800     0 2365 2129  2  1 97  0  0	
 0  1  51632 186240   5984 22344536    0    0  4164 132376 2388 2073  2  1 89  8  0	
 0  4  51632 198632   5992 22332676    0    0  4292 95000 2651 2173  2  1 88  9  0	
 1  1  51632 204660   6004 22325548    0    0  4930 98634 2812 2512  2  1 85 12  0	
 1  1  51632 213812   6008 22316588    0    0  5506 82422 2493 2437  2  1 86 10  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1  51632 182284   6012 22348780    0    0 13188 68610 4907 4251  6  2 81 11  0	
 1  1  51632 208348   6036 22323664    0    0  1478 107586 2330 1727  1  1 90  8  0	
 1  1  51632 195912   6044 22336992    0    0  1860 113658 2304 1631  1  1 91  7  0	
 1  1  51632 206988   6056 22324804    0    0  4610 90174 2776 2056  2  1 87  9  0	
 1  1  51632 191876   6064 22339240    0    0  2372 111682 2107 1698  1  1 88 11  0	
 1  1  51632 187772   6072 22343916    0    0   772 117084 1482 1273  0  1 91  8  0	
 1  1  51632 210368   6084 22322104    0    0  2114 104794 2075 1603  1  1 87 11  0	
 2  0  51632 207872   6092 22324980    0    0   708 120578 1364 1120  0  1 91  8  0	
 0  1  51632 195740   6112 22338072    0    0  1990 111668 2204 1719  1  1 89  9  0	
 1  1  51632 183752   6124 22348612    0    0  1094 111636 2109 1536  1  1 91  7  0	
 1  1  51632 196592   6136 22336040    0    0  3334 108388 3645 2555  1  1 86 11  0	
 3  0  51632 212516   6144 22318740    0    0  4480 44824 2330 1744  1  1 92  5  0	
 3  1  51632 192384   6144 22340708    0    0  4288     0 2784 1963  2  1 97  0  0	
 3  0  51632 210272   6152 22322044    0    0  3264    20 2281 1593  1  1 98  0  0	
 1  0  51632 196008   6156 22336280    0    0  2370 19852 2335 1613  1  1 96  2  0	
 2  0  51632 215368   6148 22316724    0    0  3968     0 2905 2082  2  1 97  0  0	
 1  0  51632 208252   6156 22325128    0    0  1728    84 1703 1340  1  0 99  0  0	
 3  0  51632 193464   6156 22340716    0    0  2816     0 2115 1663  1  1 98  0  0	
 1  0  51632 183428   6164 22350256    0    0   640    24 1589 1454  0  1 99  0  0	
 1  0  51632 198328   6164 22334660    0    0  3842     2 2205 1816  2  1 97  0  0	
 1  0  51632 184900   6164 22348468    0    0  2560     0 2072 1649  1  1 98  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  51632 208880   6172 22324356    0    0  2688 23532 2051 1486  1  1 98  1  0	
 1  0  51632 196976   6172 22337584    0    0  3010     0 2064 1482  1  1 98  0  0	
