procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  3 162036 160772  50176 21476040    0    0 43034 12720 10912 13740 18  3 62 17  0
 2  3 162036 161284  50376 21465340    0    0 42794 19482 10652 14771 19  3 64 14  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3 162036 162416  50552 21463608    0    0 35646 32960 9935 13432 14  3 70 13  0
 2  3 162036 161896  50704 21461080    0    0 20478 51722 9201 11882 10  2 75 12  0
 2  3 162036 162276  50840 21462368    0    0 34340 18728 6514 9013 14  2 66 18  0
 1  4 162036 164616  51012 21440912    0    0 40770 33780 9409 11388 16  3 65 16  0
 2  3 162036 162524  51180 21444564    0    0 36744 19712 9470 13524 15  3 64 18  0
 4  2 162036 157672  51328 21451072    0    0 31270 32148 7556 9204 14  2 60 25  0
 3  3 162036 165088  51492 21428092    0    0 32298 30206 7221 7614 13  2 69 16  0
 3  4 162036 160484  51616 21431480    0    0 26934 27948 6861 7129 12  2 74 12  0
 1  2 162036 161128  51736 21431192    0    0 25684 27486 6031 6586 10  1 75 14  0
 0  8 162036 159400  51836 21433684    0    0 18452 38878 7221 8521  8  2 67 23  0
 4  3 162036 160996  51924 21432524    0    0 21334 19754 5061 5575  8  1 67 23  0
 3  4 162036 161524  51988 21407468    0    0 17574 48402 5123 4761  8  1 62 28  0
 2  4 162036 164508  52080 21401872    0    0 19478 19954 5039 5960  8  2 77 13  0
 0  2 162036 164368  52192 21402992    0    0 21812 42772 6732 6989 10  2 77 12  0
 4  2 162036 162608  52284 21401480    0    0 15762 39052 5875 6508  7  1 81 10  0
 1  2 162036 162880  52340 21402312    0    0 12938 38630 5704 5801  7  1 81 11  0
 1  5 162036 157440  52432 21407296    0    0 13534 39032 5184 5381  6  1 81 12  0
 2  2 162036 165352  52560 21392640    0    0 24536 35644 6540 6904 11  2 73 15  0
 1  2 162036 157052  52652 21399428    0    0 14862 53810 5484 5926  7  1 76 16  0
 2  3 162036 158480  52780 21397880    0    0 21918 33388 7149 7893  9  1 71 18  0
 3  3 162036 157836  52988 21398920    0    0 45000 14514 10267 11738 19  3 59 19  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 162036 162160  53140 21393492    0    0 34210 26694 9118 10314 16  2 62 20  0
 4  4 162036 159432  53336 21368080    0    0 39848 25328 10102 12388 17  3 58 23  0
 2  3 162036 157820  53556 21371728    0    0 41748 18598 10349 12000 17  2 66 14  0
 1  2 162036 163376  53672 21365348    0    0 20118 41764 8091 8497  9  2 76 12  0
 1  3 162036 163500  53788 21354184    0    0 20018 40068 7493 7411 10  2 77 11  0
 3  3 162036 163996  53864 21352948    0    0 13814 29464 6458 6643  6  1 79 13  0
 0  4 162036 164004  53972 21353372    0    0 12706 41604 8208 9800  7  2 77 14  0
 2  3 162036 159416  54052 21357928    0    0 16762 26650 5620 6308  7  1 78 13  0
 0  2 162036 162756  54132 21353312    0    0  9480 60504 5947 7008  5  1 77 17  0
 2  6 162036 163360  54228 21353092    0    0 12298 43308 6397 6771  6  2 73 20  0
 2  4 162036 159012  54380 21358144    0    0 18862 26580 9034 10057  9  2 69 19  0
 2  2 162036 160748  54556 21357672    0    0 21764 43992 10144 11690 10  3 75 12  0
 2  4 162036 157260  54724 21349644    0    0 25650 30390 7813 11079 12  2 75 11  0
 1  2 162036 161864  54864 21344448    0    0 29830 25414 7042 9004 12  2 71 15  0
 1  4 162036 161228  55080 21344076    0    0 27344 12364 7237 8962 12  2 71 16  0
 0  3 162036 161460  55312 21343168    0    0 17284 25658 8868 11403  8  2 74 16  0
 1  2 162036 162756  55440 21342636    0    0  6614 39366 7520 8595  4  2 81 13  0
 3  4 162036 234196  55536 21267948    0    0 13484 40154 7965 7841 11  2 76 12  0
 0  2 162036 162284  55640 21325732    0    0 14968 33176 7616 8170  8  1 75 16  0
 1  2 162036 166376  55724 21322320    0    0 12044 39132 5893 6969  6  2 76 17  0
 1  2 162036 158068  55812 21329808    0    0 11786 48160 7010 8209  6  2 75 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 162036 157432  55924 21331956    0    0 10136 42880 7185 8922  6  2 79 14  0
 1  2 162036 163408  56024 21324536    0    0 10152 41822 8360 9793  6  2 81 12  0
 1  2 162036 158656  56156 21330184    0    0 11790 37768 9820 11735  6  2 77 15  0
 1  3 162036 160160  56280 21329192    0    0  9898 44132 10527 12884  5  2 76 17  0
 1  2 162036 163648  56380 21325724    0    0 12274 42036 12654 15656  7  2 75 16  0
 0  2 162036 164136  56496 21325728    0    0  6406 44618 12851 16514  5  2 81 13  0
 1  3 162036 161068  56628 21328520    0    0  6666 44952 15405 20664  5  3 76 16  0
 0  3 162036 158812  56808 21331156    0    0 23472 24792 13297 17660 11  3 65 20  0
 3  2 162036 163532  56956 21313148    0    0 23042 32954 7838 10533 10  2 70 17  0
 1  2 162036 158324  57108 21317532    0    0 21272 31550 8176 10999  9  2 73 15  0
 1  2 162036 161192  57212 21315296    0    0 14604 40456 6039 7644  6  2 78 14  0
 1  3 162036 165656  57280 21310332    0    0 13072 41840 5926 6573  6  1 83 10  0
 1  2 162036 157456  57400 21317420    0    0 14480 33616 7710 9406  7  1 82 10  0
 0  2 162036 164260  57492 21311608    0    0 10004 42264 9234 10448  5  2 84 10  0
 0  2 162036 160184  57572 21313940    0    0  4610 61932 8368 10515  3  2 83 12  0
 1  3 162036 164648  57652 21309532    0    0  5790 38436 8777 10530  4  2 78 17  0
 1  2 162036 157712  57696 21317064    0    0  6252 45152 6244 7115  3  1 79 17  0
 2  2 162036 165276  57732 21310540    0    0  5510 42734 4330 4733  3  1 79 17  0
 2  2 162036 158424  57844 21314076    0    0  7944 48198 8809 10407  6  2 76 17  0
 2  3 162036 157284  57988 21313976    0    0 12948 39994 11096 13181  6  2 72 19  0
 1  4 162036 160640  58140 21309056    0    0 13094 39016 13843 17555  7  3 72 18  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  3 162036 165600  58264 21304752    0    0 17916 33306 10044 11652  9  2 70 20  0
 1  2 162036 161144  58348 21310820    0    0 10764 41596 9285 10500  5  2 76 17  0
 0  6 162036 165260  58484 21306760    0    0 20884 32766 8663 9909 10  2 77 12  0
 0  2 162036 160812  58532 21311104    0    0  7946 43774 4730 4659  4  1 83 12  0
 0  4 162036 157696  58640 21313104    0    0 22064 33566 6681 6410  9  1 73 16  0
 3  3 162036 160680  58700 21302376    0    0  5894 45816 5704 6448  4  1 85  9  0
 3  3 162036 157932  58756 21303432    0    0  9584 47478 5455 5529  4  1 81 13  0
 1  2 162036 163264  58812 21296480    0    0  8714 40030 3920 3306  4  1 82 13  0
 0  3 162036 157420  58876 21303096    0    0  6048 49918 4350 4255  3  1 83 13  0
 0  2 162036 203316  58948 21256276    0    0 11378 32258 5586 5728  5  1 78 17  0
 1  2 162036 161032  59020 21299452    0    0  7692 46878 5082 5725  4  1 80 15  0
 0  4 162036 165240  59084 21295624    0    0  5150 58390 4893 5384  3  1 83 12  0
 2  2 162036 158544  59148 21302172    0    0 10228 36936 4773 5425  5  1 76 19  0
 3  4 162036 154708  59248 21305104    0    0 17078 30928 5843 6712  7  2 74 17  0
 1  3 162036 159436  59308 21300580    0    0 11650 31764 4391 4172  5  1 73 21  0
 2  3 162036 161644  59460 21299988    0    0 25734 27132 5308 6356 10  2 69 19  0
 3  5 162036 157684  59620 21297120    0    0 28470 25924 8178 10013 13  2 62 23  0
 4  4 162036 161272  59784 21294556    0    0 31110 18796 6590 9378 12  2 66 20  0
 1  4 162036 160792  59988 21295520    0    0 33828 31382 7820 11102 14  2 66 18  0
 1  2 162036 161900  60092 21292652    0    0 22556 32460 5828 5496  9  1 68 21  0
 2  5 162036 160172  60240 21267372    0    0 26678 27846 7179 6365 12  2 66 20  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  5 162036 157916  60468 21268052    0    0 42698 19494 10392 13115 17  3 54 27  0
 1  3 162036 157420  60668 21269632    0    0 35852 13288 10144 12823 15  3 61 20  0
 2  3 162036 163984  60868 21243736    0    0 32650 26022 11145 15473 15  3 66 16  0
 2  4 162036 159148  61048 21248232    0    0 18286 45832 11198 14986 10  2 70 18  0
 2  2 162036 159148  61172 21248404    0    0 11894 44642 7903 9925  5  2 75 18  0
 2  2 162036 162000  61292 21243612    0    0  7432 45292 8032 9717  4  2 79 15  0
 0  7 162036 159644  61400 21246280    0    0 16448 32184 8026 8586  8  2 68 22  0
 1  4 162036 159784  61488 21246424    0    0 13940 44614 6235 7036  6  1 77 16  0
 1  2 162036 159156  61560 21246868    0    0 12658 44314 5591 5387  5  1 75 18  0
 1  2 162036 157924  61636 21248792    0    0 12432 30828 8041 8665  6  1 76 16  0
 4  4 162036 161620  61732 21244048    0    0 11438 46748 6548 6885  6  2 79 14  0
 2  3 162036 159032  61840 21237724    0    0 13808 37174 7218 8231  7  2 80 11  0
 1  3 162036 160520  62000 21235416    0    0 28470 23750 8787 9762 12  2 69 17  0
 2  4 162036 160644  62112 21233764    0    0 16400 33552 6536 7198  7  2 74 17  0
 1  2 162036 161388  62100 21235352    0    0 26240 37530 6780 6986 11  2 69 18  0
 1  2 162036 163860  62136 21234264    0    0 16402 40908 4702 5227  8  1 71 19  0
 3  2 162036 162512  62196 21233840    0    0  9994 45832 5272 6460  5  2 81 13  0
 3  2 162036 161908  62240 21225260    0    0 12554 40230 6552 6552  6  2 77 15  0
 2  3 162036 158684  62240 21228548    0    0 10250 38470 3993 4120  5  1 78 16  0
 2  4 162036 153028  62180 21241416    0    0 17438 38988 5304 5453  7  1 70 21  0
 1  4 162036 158284  62028 21229204    0    0 27828 27548 6264 7326 12  2 69 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2 162036 159028  61936 21228440    0    0 33418 25092 7669 8170 14  2 69 15  0
 1  2 162036 160484  62128 21209996    0    0 32420 20264 8174 9389 15  2 64 18  0
 2  4 162036 157492  62316 21213228    0    0 19218 44392 12504 17471  9  3 75 13  0
 1  4 162036 162204  62520 21208488    0    0 21048 38976 16230 21337 10  3 69 17  0
 3  3 162036 159964  62732 21212988    0    0 29570 20498 12412 16973 14  3 66 17  0
 2  6 162036 162056  62940 21208684    0    0 26934 33124 11847 14622 13  3 62 22  0
 2  4 162036 158352  63092 21191916    0    0 24856 39996 9212 10192 12  2 70 16  0
 0  9 162036 159360  63192 21190932    0    0 14740 40158 6010 7008  6  1 59 33  0
 0 10 162036 158112  63248 21192424    0    0 12468 26774 3947 3965  5  1 47 47  0
 0 16 162036 162188  63368 21184248    0    0 11528 59626 8292 10310  5  2 55 38  0
 0 10 162036 159848  63472 21190988    0    0 12970 40198 6981 8204  6  1 52 40  0
 1  9 162036 163568  63544 21186428    0    0 12402 39360 5167 5960  5  1 48 46  0
 0  4 162036 162932  63624 21185224    0    0  8204 38356 4959 6464  4  1 54 41  0
 0 13 162036 158592  63696 21190252    0    0  8246 55500 5762 6653  4  1 63 31  0
 0  4 162036 158336  63772 21188844    0    0  7540 52626 7275 8606  4  2 69 26  0
 0  3 162036 164024  63948 21184772    0    0 14458 40246 12694 16757  7  2 77 13  0
 2  4 162036 158444  64128 21180140    0    0 29728 32538 10633 13919 14 12 59 16  0
 0  4 162036 236440  64344 21078504    0    0 29538 29486 10299 12611 18  3 52 27  0
 2 11 162036 164264  64516 21150496    0    0 28062 25688 10057 13558 12  2 55 30  0
 2 10 162036 164156  64672 21174192    0    0  9684 45532 13260 17093  7  3 52 38  0
 4  3 162036 163800  64800 21176832    0    0 20168 34206 9445 12196  9  2 63 26  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  8 162036 164024  64984 21152924    0    0 27682 27686 7583 10587 12  3 42 43  0
 1 15 162036 162048  65088 21155440    0    0 13732 38512 4871 6448  7  1 48 44  0
 2  6 162036 155468  65212 21157676    0    0 16276 33872 7152 9903  8  2 55 36  0
 0  7 162036 160180  65304 21155564    0    0 12988 38406 5670 7253  6  2 55 37  0
 2 10 162036 157684  65392 21157980    0    0 14090 41508 5422 6162  6  1 47 46  0
 1  5 162036 161908  65472 21155292    0    0 12300 40238 5897 7535  6  2 62 31  0
 0 10 162036 157568  65544 21157152    0    0  7432 47548 5031 6417  4  1 61 33  0
 0  3 162036 158452  65648 21157820    0    0 12976 41314 5429 6558  6  1 60 32  0
 2  2 162036 163024  65736 21144608    0    0 12658 55294 6422 8003  5  2 72 22  0
 3  3 162036 157932  65868 21151424    0    0 10760 45046 7920 9717  5  2 72 21  0
 0  5 162036 159552  65952 21149448    0    0  8200 40048 7941 9925  4  2 66 29  0
 0 15 162036 160032  66012 21148536    0    0  3588 47012 5160 5953  2  1 56 41  0
 4  5 162036 164272  66100 21142524    0    0  4790 39338 7378 9642  3  1 61 35  0
 1  4 162036 159544  66160 21146300    0    0  7280 41118 5224 6481  4  1 54 41  0
 0 13 162036 160016  66216 21144776    0    0  6252 40400 4876 5428  3  1 56 40  0
 2  5 162036 162512  66312 21143984    0    0  7430 46174 5881 8053  4  2 52 42  0
 1  5 162036 158884  66440 21149140    0    0 12822 20912 7399 9901  6  2 60 32  0
 0 13 162036 159644  66496 21142420    0    0  5192 44896 4244 4728  2  1 51 46  0
 2  6 162036 158744  66544 21145288    0    0  1854 39460 4797 5997  1  1 50 47  0
 3 12 162036 157404  66632 21148592    0    0 12810 40122 7161 7795  6  1 48 45  0
 0  6 162036 158924  66728 21146912    0    0  7176 46696 6646 8490  5  2 61 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  5 162036 163124  66828 21143352    0    0 10154 40246 5536 6247  4  1 61 33  0
 0 14 162036 158396  66944 21139632    0    0 17558 31180 6294 6504  8  2 50 40  0
 0 10 162036 159636  67044 21139572    0    0 16912 37134 7188 8739  7  2 50 41  0
 1 10 162036 162984  67132 21136868    0    0 16762 31774 6246 7077  7  2 47 44  0
 0 15 162036 159512  67220 21139972    0    0  9746 41008 5038 5623  4  1 39 56  0
 0 13 162036 161604  67316 21133720    0    0 11534 40288 5557 7119  5  1 43 51  0
 0 13 162036 158628  67424 21139996    0    0  7942 47508 8072 10891  5  2 54 39  0
 1  7 162036 160984  67520 21137288    0    0  8352 39300 6846 8857  5  1 65 29  0
 0 17 162036 159480  67612 21136184    0    0  5392 33678 6429 7919  4  1 40 55  0
 3 14 162036 158984  67676 21137444    0    0  6410 50636 4513 5338  3  1 34 62  0
 0 15 162036 159216  67756 21136264    0    0  7532 29036 7340 10197  4  2 48 46  0
 0 16 162036 159728  67812 21134080    0    0  1536 44074 6117 7364  2  1 26 71  0
 0 14 162036 163952  67908 21132704    0    0  7176 45092 5822 8080  4  2 37 58  0
 0 22 162036 157752  68000 21135596    0    0  8352 33580 7791 10607  5  1 43 50  0
 2  7 162036 161472  67988 21121316    0    0 11444 34322 8230 10947  5  2 34 59  0
 0 10 162036 157272  68008 21127868    0    0  8970 46674 6913 8903  5  1 42 52  0
 0 16 162036 159404  68100 21126788    0    0  7946 36436 7496 9814  4  1 37 58  0
 0 10 162036 163968  68160 21119444    0    0  7172 33284 4914 5997  3  1 32 64  0
 1  7 162036 163720  68252 21118064    0    0  5384 46282 8117 11043  3  1 24 71  0
 5  2 162036 161844  68440 21122428    0    0 15758 43186 11520 17674  8  3 45 44  0
 0 17 162036 164664  68580 21116816    0    0 12176 33074 8553 11857  6  2 38 54  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  6 162036 163680  68696 21117112    0    0 11410 40444 7762 10054  6  2 38 54  0
 1 13 162036 157604  68776 21120896    0    0  8460 46112 6565 8531  4  2 57 37  0
 0 13 162036 157728  68888 21123500    0    0  9994 40108 6930 9174  5  2 56 37  0
 0 15 162036 158348  68956 21121572    0    0  5638 45326 5630 7133  3  1 51 45  0
 0 12 162036 162688  69112 21117476    0    0  6794 44852 11713 17294  5  3 59 33  0
 0 14 162036 157992  69192 21121312    0    0  7174 47634 7164 9819  4  2 43 52  0
 0 10 162036 162804  69252 21117352    0    0  4866 30070 5570 6977  3  1 37 59  0
 0 18 162036 161300  69360 21115084    0    0  5282 40062 7437 9649  4  2 33 61  0
 6 18 162036 159276  69424 21117756    0    0  8560 48066 4986 5726  4  1 23 71  0
 0 17 162036 158500  69540 21115524    0    0  7332 26126 7998 10173  4  2 37 58  0
 0 19 162036 158376  69616 21115592    0    0  5486 42324 5491 6340  3  1 33 63  0
 0 18 162036 158772  69716 21116380    0    0  6798 27198 7979 9899  3  2 32 63  0
 0  6 162036 158532  69812 21119988    0    0  4864 44254 9951 15511  4  2 58 36  0
 3  3 162036 162432  69928 21118384    0    0  9360 39524 10392 13745  5  2 68 24  0
 2  2 162036 156940  69984 21123700    0    0  6278 46848 5558 6482  4  1 74 21  0
 2  2 162036 162900  70080 21118132    0    0  7950 38244 7503 8908  5  1 77 17  0
 2  3 162036 161388  70140 21118704    0    0  7818 53360 5016 5915  4  1 78 18  0
 5  2 162036 165148  70280 21116488    0    0 22686 19896 7113 9916 10  2 68 20  0
 2  3 162036 162544  70396 21120320    0    0 24340 27660 7119 9982 10  2 67 21  0
 0  9 162036 160072  70476 21108632    0    0 13888 45072 4933 6108  6  1 67 25  0
 0  9 162036 162056  70580 21105960    0    0 10712 34472 5414 6631  5  1 65 29  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  8 162036 153004  70656 21114440    0    0 11532 45454 4426 5650  5  1 64 29  0
 0  7 162036 158964  70744 21108676    0    0 11912 47498 5764 8276  6  2 63 30  0
 4  3 162036 157352  70904 21109576    0    0 18178 27318 7645 10271  8  2 67 22  0
 2 10 162036 162444  71004 21103548    0    0 20630 34198 5514 6430  9  1 48 41  0
 1  7 162036 158352  71156 21108512    0    0 23582 27192 7368 9288 11  2 51 37  0
 2  6 162036 160476  71248 21096432    0    0 16398 42102 6103 7054  8  2 59 31  0
 1  9 162036 164312  71356 21090500    0    0 24732 26866 5134 6315 10  2 49 39  0
 4 11 162036 151524  71472 21102996    0    0 21682 41510 5868 5794  9  2 54 35  0
 0 10 162036 158472  71576 21094140    0    0 14246 32086 6139 7851  6  2 50 42  0
 0 12 162036 160712  71620 21091228    0    0  9310 49610 3944 4002  4  1 70 26  0
 0 10 162036 163952  71732 21086740    0    0 13428 38594 5834 7476  7  2 50 42  0
 1  5 162036 164184  71864 21088976    0    0 20376 32706 6352 7133  8  2 57 34  0
 2  7 162036 160340  71972 21072620    0    0 16916 33064 6111 6679  8  2 56 34  0
 4 11 162036 159000  72100 21072436    0    0 22322 38964 8350 8519 10  2 48 40  0
 0  2 162036 160760  72276 21072784    0    0 31804 39776 9594 8523 13  2 64 21  0
 0  3 162036 163480  72464 21068732    0    0 27578 24758 9319 10773 13  2 70 15  0
 3  3 162036 160520  72608 21070664    0    0 23814 32840 6551 8093 10  2 65 23  0
 2  7 162036 188784  72744 20968368    0    0 12122 33386 9028 11343 12  3 70 16  0
 0  2 162036 163016  72836 21043168    0    0 27084 39012 5923 6613 11  2 56 31  0
 1  6 162036 157436  72932 21049432    0    0 11842 48786 5314 6032  5  1 68 25  0
 0  3 162036 157916  73044 21047020    0    0 20204 27070 4832 4597  8  1 65 26  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  5 162036 161496  73196 21041624    0    0 26778 40012 8676 9670 11  2 62 25  0
 0  3 162036 164108  73308 21038540    0    0 21780 39532 8932 8741 10  2 67 21  0
 0  5 162036 161752  73412 21034412    0    0 13220 39162 6882 7428  7  1 72 19  0
 0  3 162036 163380  73532 21034544    0    0 17786 38192 6744 7973  8  2 65 25  0
 0  3 162036 163752  73628 21032816    0    0 19632 44194 5563 5743  8  1 76 15  0
 1  3 162036 160428  73692 21036452    0    0 13068 31802 5500 4223  6  1 73 20  0
 0  3 162036 157288  73772 21038948    0    0 10702 53230 5065 4291  5  1 80 13  0
 1  4 162036 160404  73836 21035376    0    0 11426 31834 5160 4017  6  1 80 14  0
 0  4 162036 160792  73924 21035168    0    0 13844 38408 4652 4718  5  1 81 13  0
 2  3 162036 163768  74064 21031988    0    0 24166 32720 6550 7769 11  2 73 14  0
 1  3 162036 165496  74204 21018152    0    0 22428 25480 5360 7597  9  2 76 13  0
 2  3 162036 158396  74368 21024660    0    0 31648 25956 8165 9210 14  2 72 12  0
 1  3 162036 161976  74508 21021024    0    0 24730 33622 6231 7494 10  2 75 13  0
 1  3 162036 164580  74628 21018916    0    0 22170 25530 6870 6532 10  2 70 18  0
 2  2 162036 164820  74784 20999620    0    0 28700 34534 7537 8890 13  2 71 13  0
 3  2 162036 163340  74884 20998328    0    0 11274 47328 6786 7913  5  2 77 16  0
 0  4 162036 157636  75048 21006400    0    0 19886 30976 7993 8961  9  2 69 19  0
 0  3 162036 159876  75196 21005460    0    0 12278 39604 7927 9949  7  2 73 18  0
 2  2 162036 161024  75284 21004164    0    0  7170 46738 6713 9256  4  2 76 18  0
 1  2 162036 160560  75352 21004324    0    0  4358 51920 4908 6248  3  1 79 17  0
 3  2 162036 164412  75448 20998976    0    0  7174 47524 6343 8126  4  2 71 23  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 162036 157856  75516 21006116    0    0  6150 55410 4058 4849  3  1 79 17  0
 0  3 162036 163948  75556 21001224    0    0  9378 39906 4520 3333  4  1 76 19  0
 1  3 162036 162220  75592 21003800    0    0  8304 46298 3849 3141  4  1 78 18  0
 0  2 162036 157756  75672 21006868    0    0 13460 41674 5818 4729  6  1 73 20  0
 1  2 162036 162732  75712 21001888    0    0  8198 46410 3950 3121  4  1 77 19  0
 0  2 162036 159092  75760 21006524    0    0  9864 44784 6491 4503  6  1 74 19  0
 0  3 162036 157884  75784 21007316    0    0  4098 49198 2904 2782  2  1 78 19  0
 0  2 162036 160248  75820 21004940    0    0  4364 47448 1924 1795  2  1 75 22  0
 0  2 162036 160868  75840 21005132    0    0  4870 53274 2092 1939  2  1 81 17  0
 0  2 162036 161520  75860 21005768    0    0  2564 52600 1922 1907  1  0 80 18  0
 1  2 162036 157924  75876 21009420    0    0  4102 45612 1758 1673  2  0 80 18  0
 0  2 162036 159668  75888 21008236    0    0  2560 49282 1889 1808  1  0 81 17  0
 3  2 162036 157808  75904 21009356    0    0  2562 53924 1792 1767  1  0 81 18  0
 1  2 162036 158220  75916 21010004    0    0  2560 52754 1763 1798  1  1 81 17  0
 0  2 162036 164172  75928 21002780    0    0  2308 54832 1427 1333  1  0 81 17  0
 2  3 162036 160120  75956 21007664    0    0  4000 46584 2053 1980  2  0 79 18  0
 0  2 162036 163848  75984 21004120    0    0  4972 53690 2013 2180  2  0 80 18  0
 0  3 162036 157680  75992 21010088    0    0  3226 55498 1458 1437  1  0 81 17  0
 1  2 162036 160316  76004 21005592    0    0  2924 48480 1455 1354  2  0 80 18  0
 0  2 162036 157464  76008 21008144    0    0  3968 44228 1795 1603  2  0 80 17  0
 1  2 162036 162556  76020 21003644    0    0  1024 54116 1482 1481  1  0 82 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 162036 160472  76036 21006216    0    0  2716 54982 1623 1522  1  0 80 18  0
 0  3 162036 163580  76040 21003692    0    0  1896 49412 1367 1139  1  0 82 17  0
 0  2 162036 162472  76060 21004664    0    0  2310 54924 1323 1246  1  0 81 18  0
 0  3 162036 162480  76072 21003940    0    0  3332 53304 1701 1422  2  0 79 19  0
 1  2 162036 160752  76072 21005600    0    0   512 54998 1110  958  0  0 82 17  0
 0  2 162036 163132  76080 21003896    0    0  1538 50164 1201 1102  1  0 83 16  0
 1  3 162036 162280  76084 21004936    0    0  1792 52668 1590 1385  1  0 81 18  0
 0  2 162036 161784  76092 21005476    0    0  3842 41632 1497 1236  2  0 81 17  0
 1  2 162036 157460  76096 21009288    0    0   770 53380 1224 1072  1  0 82 17  0
 4  1 162036 187592  76100 20978188    0    0   768 54394 1255 1061  0  3 81 16  0
 0  2 162036 228264  76148 20938588    0    0  2314 50226 1590 1223  1  4 79 16  0
 0  3 162036 215376  76172 20951516    0    0  3076 47116 1608 1349  1  1 81 17  0
 1  4 162036 214384  76180 20953508    0    0  1024 45866 1096 1020  0  0 82 17  0
 0  2 162036 200868  76192 20966744    0    0  3332 53698 1803 1407  1  0 81 18  0
 0  4 162036 177564  76236 20990100    0    0  6206 46106 2613 1813  3  1 79 17  0
 1  2 162036 162576  76236 20979584    0    0  2000 37750 1359 1182  2  1 81 17  0
 0  3 162036 179960  76244 20986760    0    0  1666 61060 1355 1182  1  0 82 16  0
 0  2 162036 177852  76244 20988952    0    0   256 60068 1160 1030  0  0 82 17  0
 0  2 162036 164080  76260 21003436    0    0  3588 28222 1905 1443  2  0 82 16  0
 0  2 162036 157376  76264 21011148    0    0  1792 51544 1653 1338  1  0 82 16  0
 0  2 162036 164600  76284 21004568    0    0  3590 29440 1670 1325  1  0 82 16  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3 162036 158268  76300 21012776    0    0  2054 36300 1694 1402  1  0 83 16  0
 0  2 162036 162616  76316 21008276    0    0  4868 41770 2050 1602  2  1 87 11  0
 1  3 162036 162376  76344 21005064    0    0  5128 48648 2230 1747  2  1 87 10  0
 0  2 162036 164484  76344 21003276    0    0  1664 56050 1401 1206  1  0 89 10  0
 0  2 162036 161292  76352 21006288    0    0   512 53880 1222 1250  1  0 83 16  0
 0  2 162036 160804  76380 21006184    0    0  5896 52784 1997 1731  2  1 81 16  0
 0  2 162036 165292  76384 21002696    0    0  1792 40418 1322 1236  1  0 84 15  0
 0  3 162036 161108  76436 21008056    0    0  3648 26176 1821 1582  1  0 85 13  0
 0  3 162036 157156  76616 21012896    0    0  3414 27730 1575 1449  2  0 80 18  0
 0  3 162036 162008  76848 21007712    0    0  3186 20816 1550 1411  2  0 78 20  0
 0  2 162036 159396  77024 21010440    0    0  5460 28180 1795 1682  2  0 75 23  0
 0  2 162036 159824  77048 21009872    0    0  6276 34740 1952 1878  3  1 77 20  0
 0  2 162036 161924  77052 21008852    0    0  1794 41142 1565 1328  1  0 81 18  0
 0  2 162036 161568  77060 21007276    0    0  1280 50724 1459 1340  1  0 82 16  0
 0  3 162036 161220  77080 21008720    0    0  2586 52374 1443 1419  1  0 81 18  0
 0  4 162036 158260  77084 21011424    0    0  1280 62164 1251 1252  1  0 89 10  0
 0  2 162036 159764  77092 21009520    0    0  2306 51880 1039 1079  1  0 87 12  0
 0  2 162036 162508  77096 21006680    0    0  1794 34674 1227 1126  1  0 90  9  0
 0  2 162036 291864  77104 20877484    0    0  1280 38724 1599 1203  6  1 85  9  0
