 S0C    S1C    S0U    S1U      EC       EU        OC         OU       PC     PU    YGC     YGCT    FGC    FGCT     GCT   
125504.0 120192.0 46643.5  0.0   7443840.0 5867251.0 15379136.0  325499.5  51008.0 50994.9     28    0.673   0      0.000    0.673
125504.0 120192.0 46643.5  0.0   7443840.0 6243734.6 15379136.0  325499.5  51008.0 50994.9     28    0.673   0      0.000    0.673
125504.0 120192.0 46643.5  0.0   7443840.0 6802162.7 15379136.0  325499.5  51008.0 50995.1     28    0.673   0      0.000    0.673
125504.0 120192.0 46643.5  0.0   7443840.0 7432009.9 15379136.0  325499.5  51008.0 50995.1     28    0.673   0      0.000    0.673
117312.0 120192.0  0.0   65013.0 7443840.0 464136.2 15379136.0  332226.1  51008.0 50995.3     29    0.692   0      0.000    0.692
117312.0 120192.0  0.0   65013.0 7443840.0 925833.9 15379136.0  332226.1  51008.0 50995.3     29    0.692   0      0.000    0.692
117312.0 120192.0  0.0   65013.0 7443840.0 1369596.1 15379136.0  332226.1  51008.0 50995.3     29    0.692   0      0.000    0.692
117312.0 120192.0  0.0   65013.0 7443840.0 1854108.4 15379136.0  332226.1  51008.0 50995.7     29    0.692   0      0.000    0.692
117312.0 120192.0  0.0   65013.0 7443840.0 2252585.4 15379136.0  332226.1  51008.0 50995.7     29    0.692   0      0.000    0.692
117312.0 120192.0  0.0   65013.0 7443840.0 2626187.1 15379136.0  332226.1  51008.0 50997.0     29    0.692   0      0.000    0.692
117312.0 120192.0  0.0   65013.0 7443840.0 2953668.8 15379136.0  332226.1  51008.0 50997.0     29    0.692   0      0.000    0.692
117312.0 120192.0  0.0   65013.0 7443840.0 3303229.6 15379136.0  332226.1  51008.0 50997.7     29    0.692   0      0.000    0.692
117312.0 120192.0  0.0   65013.0 7443840.0 3771379.5 15379136.0  332226.1  51008.0 50998.1     29    0.692   0      0.000    0.692
117312.0 120192.0  0.0   65013.0 7443840.0 4207117.9 15379136.0  332226.1  51008.0 50998.5     29    0.692   0      0.000    0.692
117312.0 120192.0  0.0   65013.0 7443840.0 4650750.1 15379136.0  332226.1  51008.0 50998.5     29    0.692   0      0.000    0.692
117312.0 120192.0  0.0   65013.0 7443840.0 5096275.8 15379136.0  332226.1  51008.0 51000.9     29    0.692   0      0.000    0.692
117312.0 120192.0  0.0   65013.0 7443840.0 5292784.9 15379136.0  332226.1  51008.0 51000.9     29    0.692   0      0.000    0.692
117312.0 120192.0  0.0   65013.0 7443840.0 5502721.8 15379136.0  332226.1  51008.0 51001.1     29    0.692   0      0.000    0.692
117312.0 120192.0  0.0   65013.0 7443840.0 5883051.0 15379136.0  332226.1  51008.0 51001.3     29    0.692   0      0.000    0.692
117312.0 120192.0  0.0   65013.0 7443840.0 6287551.0 15379136.0  332226.1  51008.0 51001.8     29    0.692   0      0.000    0.692
117312.0 120192.0  0.0   65013.0 7443840.0 6561746.2 15379136.0  332226.1  51008.0 51001.8     29    0.692   0      0.000    0.692
117312.0 120192.0  0.0   65013.0 7443840.0 7030069.7 15379136.0  332226.1  51008.0 51002.9     29    0.692   0      0.000    0.692
117312.0 113024.0 61141.7  0.0   7459200.0  9446.7  15379136.0  337075.4  51008.0 51004.9     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 213732.9 15379136.0  337075.4  51008.0 51005.1     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 581509.2 15379136.0  337075.4  51008.0 51005.3     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 776883.9 15379136.0  337075.4  51008.0 51005.5     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 1086295.0 15379136.0  337075.4  51008.0 51005.5     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 1503450.5 15379136.0  337075.4  51008.0 51007.3     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 1778322.5 15379136.0  337075.4  51200.0 51010.0     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 2194881.5 15379136.0  337075.4  51200.0 51010.2     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 2564489.0 15379136.0  337075.4  51200.0 51016.5     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 2938391.5 15379136.0  337075.4  51200.0 51017.8     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 3164527.6 15379136.0  337075.4  51200.0 51017.8     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 3564956.7 15379136.0  337075.4  51200.0 51019.1     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 3813707.9 15379136.0  337075.4  51200.0 51019.4     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 4144778.4 15379136.0  337075.4  51200.0 51019.7     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 4465045.9 15379136.0  337075.4  51200.0 51021.0     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 4822613.0 15379136.0  337075.4  51200.0 51023.5     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 4996484.5 15379136.0  337075.4  51200.0 51024.9     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 5374959.7 15379136.0  337075.4  51200.0 51025.4     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 5723271.5 15379136.0  337075.4  51200.0 51027.9     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 6075433.2 15379136.0  337075.4  51200.0 51028.4     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 6459089.5 15379136.0  337075.4  51200.0 51030.9     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 6807307.5 15379136.0  337075.4  51200.0 51031.7     30    0.709   0      0.000    0.709
117312.0 113024.0 61141.7  0.0   7459200.0 7212749.9 15379136.0  337075.4  51200.0 51032.0     30    0.709   0      0.000    0.709
111936.0 113024.0  0.0   69047.9 7459200.0 178278.2 15379136.0  337176.2  51200.0 51035.7     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 525186.8 15379136.0  337176.2  51200.0 51036.1     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 770012.7 15379136.0  337176.2  51200.0 51036.7     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 1067950.0 15379136.0  337176.2  51200.0 51037.3     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 1341485.6 15379136.0  337176.2  51200.0 51037.6     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 1680221.9 15379136.0  337176.2  51200.0 51038.4     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 2094227.3 15379136.0  337176.2  51200.0 51038.8     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 2364604.1 15379136.0  337176.2  51200.0 51039.3     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 2762008.3 15379136.0  337176.2  51200.0 51039.3     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 3050993.5 15379136.0  337176.2  51200.0 51039.5     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 3509109.5 15379136.0  337176.2  51200.0 51039.9     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 3830418.1 15379136.0  337176.2  51200.0 51040.9     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 4123852.4 15379136.0  337176.2  51200.0 51041.3     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 4367683.7 15379136.0  337176.2  51200.0 51041.6     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 4714120.0 15379136.0  337176.2  51200.0 51041.9     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 4942845.3 15379136.0  337176.2  51200.0 51041.9     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 5301756.4 15379136.0  337176.2  51200.0 51041.9     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 5598255.2 15379136.0  337176.2  51200.0 51041.9     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 5892195.1 15379136.0  337176.2  51200.0 51041.9     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 6315472.8 15379136.0  337176.2  51200.0 51041.9     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 6792755.4 15379136.0  337176.2  51200.0 51041.9     31    0.728   0      0.000    0.728
111936.0 113024.0  0.0   69047.9 7459200.0 7356190.6 15379136.0  337176.2  51200.0 51041.9     31    0.728   0      0.000    0.728
111936.0 108608.0 63552.0  0.0   7468992.0 419362.1 15379136.0  342026.9  51200.0 51043.4     32    0.745   0      0.000    0.745
111936.0 108608.0 63552.0  0.0   7468992.0 735227.8 15379136.0  342026.9  51200.0 51045.0     32    0.745   0      0.000    0.745
111936.0 108608.0 63552.0  0.0   7468992.0 1127873.1 15379136.0  342026.9  51200.0 51045.0     32    0.745   0      0.000    0.745
111936.0 108608.0 63552.0  0.0   7468992.0 1497165.4 15379136.0  342026.9  51200.0 51045.0     32    0.745   0      0.000    0.745
111936.0 108608.0 63552.0  0.0   7468992.0 1674560.0 15379136.0  342026.9  51200.0 51045.0     32    0.745   0      0.000    0.745
111936.0 108608.0 63552.0  0.0   7468992.0 1985977.6 15379136.0  342026.9  51200.0 51045.0     32    0.745   0      0.000    0.745
111936.0 108608.0 63552.0  0.0   7468992.0 2340955.1 15379136.0  342026.9  51200.0 51045.0     32    0.745   0      0.000    0.745
111936.0 108608.0 63552.0  0.0   7468992.0 3462990.8 15379136.0  342026.9  51200.0 51046.8     32    0.745   0      0.000    0.745
111936.0 108608.0 63552.0  0.0   7468992.0 5614844.3 15379136.0  342026.9  51200.0 51047.0     32    0.745   0      0.000    0.745
111936.0 108608.0 63552.0  0.0   7468992.0 7435673.8 15379136.0  342026.9  51200.0 51047.0     32    0.745   0      0.000    0.745
104128.0 108608.0  0.0   55344.1 7468992.0 2058559.5 15379136.0  350343.9  51200.0 51126.1     33    0.761   0      0.000    0.761
104128.0 108608.0  0.0   55344.1 7468992.0 3466727.6 15379136.0  350343.9  51200.0 51126.1     33    0.761   0      0.000    0.761
104128.0 108608.0  0.0   55344.1 7468992.0 5189715.6 15379136.0  350343.9  51200.0 51126.1     33    0.761   0      0.000    0.761
104128.0 108608.0  0.0   55344.1 7468992.0 7417327.2 15379136.0  350343.9  51200.0 51126.1     33    0.761   0      0.000    0.761
104128.0 102336.0 42012.5  0.0   7483072.0 1591395.9 15379136.0  372699.5  51200.0 51126.1     34    0.778   0      0.000    0.778
104128.0 102336.0 42012.5  0.0   7483072.0 2586637.0 15379136.0  372699.5  51200.0 51126.6     34    0.778   0      0.000    0.778
104128.0 102336.0 42012.5  0.0   7483072.0 4208326.9 15379136.0  372699.5  51200.0 51126.6     34    0.778   0      0.000    0.778
104128.0 102336.0 42012.5  0.0   7483072.0 5444102.9 15379136.0  372699.5  51200.0 51126.6     34    0.778   0      0.000    0.778
104128.0 102336.0 42012.5  0.0   7483072.0 6852552.9 15379136.0  372699.5  51200.0 51126.6     34    0.778   0      0.000    0.778
97856.0 102336.0  0.0   55882.9 7483072.0 142134.2 15379136.0  383263.3  51200.0 51126.6     35    0.797   0      0.000    0.797
97856.0 102336.0  0.0   55882.9 7483072.0 465154.7 15379136.0  383263.3  51200.0 51126.6     35    0.797   0      0.000    0.797
